Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,chl [mg m-3],depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3180,B,2022-04-19T12:00:00,97.75,2.0,0,0.18525,2.64567,2.0,97.75,633756
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3181,B,2022-04-19T12:00:00,98.0,2.0,0,0.19364,2.64567,2.0,98.0,633756
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3182,B,2022-04-19T12:00:00,98.25,2.0,0,0.19814,2.64567,2.0,98.25,633756
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3186,B,2022-04-19T12:00:00,97.5,2.25,0,0.1811,2.64567,2.25,97.5,633756
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3187,B,2022-04-19T12:00:00,97.75,2.25,0,0.22045,2.64567,2.25,97.75,633756
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3193,B,2022-04-20T12:00:00,97.5,0.5,0,0.13238,0.49402,0.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3194,B,2022-04-20T12:00:00,97.75,0.5,0,0.1426,0.49402,0.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3195,B,2022-04-20T12:00:00,98.0,0.5,0,0.14337,0.49402,0.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3196,B,2022-04-20T12:00:00,98.25,0.5,0,0.14664,0.49402,0.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3197,B,2022-04-20T12:00:00,98.5,0.5,0,0.14872,0.49402,0.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3198,B,2022-04-20T12:00:00,98.75,0.5,0,0.15877,0.49402,0.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3199,B,2022-04-20T12:00:00,99.0,0.5,0,0.24039,0.49402,0.5,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3200,B,2022-04-20T12:00:00,97.5,0.75,0,0.13706,0.49402,0.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3202,B,2022-04-20T12:00:00,98.0,0.75,0,0.14531,0.49402,0.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3203,B,2022-04-20T12:00:00,98.25,0.75,0,0.14775,0.49402,0.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3204,B,2022-04-20T12:00:00,98.5,0.75,0,0.15376,0.49402,0.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3205,B,2022-04-20T12:00:00,98.75,0.75,0,0.16898,0.49402,0.75,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3206,B,2022-04-20T12:00:00,99.0,0.75,0,0.19377,0.49402,0.75,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3209,B,2022-04-20T12:00:00,98.0,1.0,0,0.14891,0.49402,1.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3210,B,2022-04-20T12:00:00,98.25,1.0,0,0.14959,0.49402,1.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3211,B,2022-04-20T12:00:00,98.5,1.0,0,0.15821,0.49402,1.0,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3212,B,2022-04-20T12:00:00,98.75,1.0,0,0.17975,0.49402,1.0,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3215,B,2022-04-20T12:00:00,97.75,1.25,0,0.1619,0.49402,1.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3216,B,2022-04-20T12:00:00,98.0,1.25,0,0.15685,0.49402,1.25,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3217,B,2022-04-20T12:00:00,98.25,1.25,0,0.15449,0.49402,1.25,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3218,B,2022-04-20T12:00:00,98.5,1.25,0,0.15946,0.49402,1.25,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3219,B,2022-04-20T12:00:00,98.75,1.25,0,0.18229,0.49402,1.25,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3221,B,2022-04-20T12:00:00,97.5,1.5,0,0.15988,0.49402,1.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3222,B,2022-04-20T12:00:00,97.75,1.5,0,0.1591,0.49402,1.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3223,B,2022-04-20T12:00:00,98.0,1.5,0,0.15918,0.49402,1.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3224,B,2022-04-20T12:00:00,98.25,1.5,0,0.16355,0.49402,1.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3225,B,2022-04-20T12:00:00,98.5,1.5,0,0.17934,0.49402,1.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3226,B,2022-04-20T12:00:00,98.75,1.5,0,0.18724,0.49402,1.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3228,B,2022-04-20T12:00:00,97.5,1.75,0,0.16403,0.49402,1.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3229,B,2022-04-20T12:00:00,97.75,1.75,0,0.16858,0.49402,1.75,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3230,B,2022-04-20T12:00:00,98.0,1.75,0,0.17162,0.49402,1.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3231,B,2022-04-20T12:00:00,98.25,1.75,0,0.17605,0.49402,1.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3232,B,2022-04-20T12:00:00,98.5,1.75,0,0.20518,0.49402,1.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3235,B,2022-04-20T12:00:00,97.5,2.0,0,0.17368,0.49402,2.0,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3236,B,2022-04-20T12:00:00,97.75,2.0,0,0.19232,0.49402,2.0,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3237,B,2022-04-20T12:00:00,98.0,2.0,0,0.20177,0.49402,2.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3238,B,2022-04-20T12:00:00,98.25,2.0,0,0.20799,0.49402,2.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3242,B,2022-04-20T12:00:00,97.5,2.25,0,0.1888,0.49402,2.25,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3243,B,2022-04-20T12:00:00,97.75,2.25,0,0.2286,0.49402,2.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3249,B,2022-04-20T12:00:00,97.5,0.5,0,0.1322,1.54138,0.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3250,B,2022-04-20T12:00:00,97.75,0.5,0,0.14236,1.54138,0.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3251,B,2022-04-20T12:00:00,98.0,0.5,0,0.14311,1.54138,0.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3252,B,2022-04-20T12:00:00,98.25,0.5,0,0.14634,1.54138,0.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3253,B,2022-04-20T12:00:00,98.5,0.5,0,0.1484,1.54138,0.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3254,B,2022-04-20T12:00:00,98.75,0.5,0,0.15835,1.54138,0.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3255,B,2022-04-20T12:00:00,99.0,0.5,0,0.23897,1.54138,0.5,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3256,B,2022-04-20T12:00:00,97.5,0.75,0,0.13684,1.54138,0.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3258,B,2022-04-20T12:00:00,98.0,0.75,0,0.14508,1.54138,0.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3259,B,2022-04-20T12:00:00,98.25,0.75,0,0.14747,1.54138,0.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3260,B,2022-04-20T12:00:00,98.5,0.75,0,0.15317,1.54138,0.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3261,B,2022-04-20T12:00:00,98.75,0.75,0,0.16813,1.54138,0.75,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3262,B,2022-04-20T12:00:00,99.0,0.75,0,0.19293,1.54138,0.75,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3265,B,2022-04-20T12:00:00,98.0,1.0,0,0.14855,1.54138,1.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3266,B,2022-04-20T12:00:00,98.25,1.0,0,0.14936,1.54138,1.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3267,B,2022-04-20T12:00:00,98.5,1.0,0,0.15749,1.54138,1.0,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3268,B,2022-04-20T12:00:00,98.75,1.0,0,0.17873,1.54138,1.0,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3271,B,2022-04-20T12:00:00,97.75,1.25,0,0.16135,1.54138,1.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3272,B,2022-04-20T12:00:00,98.0,1.25,0,0.15632,1.54138,1.25,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3273,B,2022-04-20T12:00:00,98.25,1.25,0,0.15419,1.54138,1.25,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3274,B,2022-04-20T12:00:00,98.5,1.25,0,0.15915,1.54138,1.25,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3275,B,2022-04-20T12:00:00,98.75,1.25,0,0.18139,1.54138,1.25,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3277,B,2022-04-20T12:00:00,97.5,1.5,0,0.15944,1.54138,1.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3278,B,2022-04-20T12:00:00,97.75,1.5,0,0.15854,1.54138,1.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3279,B,2022-04-20T12:00:00,98.0,1.5,0,0.15862,1.54138,1.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3280,B,2022-04-20T12:00:00,98.25,1.5,0,0.16306,1.54138,1.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3281,B,2022-04-20T12:00:00,98.5,1.5,0,0.17875,1.54138,1.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3282,B,2022-04-20T12:00:00,98.75,1.5,0,0.18661,1.54138,1.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3284,B,2022-04-20T12:00:00,97.5,1.75,0,0.16356,1.54138,1.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3285,B,2022-04-20T12:00:00,97.75,1.75,0,0.16797,1.54138,1.75,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3286,B,2022-04-20T12:00:00,98.0,1.75,0,0.17097,1.54138,1.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3287,B,2022-04-20T12:00:00,98.25,1.75,0,0.17559,1.54138,1.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3288,B,2022-04-20T12:00:00,98.5,1.75,0,0.20421,1.54138,1.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3291,B,2022-04-20T12:00:00,97.5,2.0,0,0.17274,1.54138,2.0,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3292,B,2022-04-20T12:00:00,97.75,2.0,0,0.19144,1.54138,2.0,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3293,B,2022-04-20T12:00:00,98.0,2.0,0,0.20086,1.54138,2.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3294,B,2022-04-20T12:00:00,98.25,2.0,0,0.20682,1.54138,2.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3298,B,2022-04-20T12:00:00,97.5,2.25,0,0.18615,1.54138,2.25,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3299,B,2022-04-20T12:00:00,97.75,2.25,0,0.22744,1.54138,2.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3305,B,2022-04-20T12:00:00,97.5,0.5,0,0.1319,2.64567,0.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3306,B,2022-04-20T12:00:00,97.75,0.5,0,0.14183,2.64567,0.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3307,B,2022-04-20T12:00:00,98.0,0.5,0,0.14263,2.64567,0.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3308,B,2022-04-20T12:00:00,98.25,0.5,0,0.14582,2.64567,0.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3309,B,2022-04-20T12:00:00,98.5,0.5,0,0.14784,2.64567,0.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3310,B,2022-04-20T12:00:00,98.75,0.5,0,0.15758,2.64567,0.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3311,B,2022-04-20T12:00:00,99.0,0.5,0,0.23641,2.64567,0.5,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3312,B,2022-04-20T12:00:00,97.5,0.75,0,0.13645,2.64567,0.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3314,B,2022-04-20T12:00:00,98.0,0.75,0,0.14466,2.64567,0.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3315,B,2022-04-20T12:00:00,98.25,0.75,0,0.14692,2.64567,0.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3316,B,2022-04-20T12:00:00,98.5,0.75,0,0.15194,2.64567,0.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3317,B,2022-04-20T12:00:00,98.75,0.75,0,0.16602,2.64567,0.75,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3318,B,2022-04-20T12:00:00,99.0,0.75,0,0.19137,2.64567,0.75,99.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3321,B,2022-04-20T12:00:00,98.0,1.0,0,0.14791,2.64567,1.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3322,B,2022-04-20T12:00:00,98.25,1.0,0,0.14878,2.64567,1.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3323,B,2022-04-20T12:00:00,98.5,1.0,0,0.15549,2.64567,1.0,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3324,B,2022-04-20T12:00:00,98.75,1.0,0,0.17577,2.64567,1.0,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3327,B,2022-04-20T12:00:00,97.75,1.25,0,0.16006,2.64567,1.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3328,B,2022-04-20T12:00:00,98.0,1.25,0,0.15512,2.64567,1.25,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3329,B,2022-04-20T12:00:00,98.25,1.25,0,0.15331,2.64567,1.25,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3330,B,2022-04-20T12:00:00,98.5,1.25,0,0.15816,2.64567,1.25,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3331,B,2022-04-20T12:00:00,98.75,1.25,0,0.17835,2.64567,1.25,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3333,B,2022-04-20T12:00:00,97.5,1.5,0,0.15833,2.64567,1.5,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3334,B,2022-04-20T12:00:00,97.75,1.5,0,0.15725,2.64567,1.5,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3335,B,2022-04-20T12:00:00,98.0,1.5,0,0.15721,2.64567,1.5,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3336,B,2022-04-20T12:00:00,98.25,1.5,0,0.16152,2.64567,1.5,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3337,B,2022-04-20T12:00:00,98.5,1.5,0,0.1764,2.64567,1.5,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3338,B,2022-04-20T12:00:00,98.75,1.5,0,0.1835,2.64567,1.5,98.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3340,B,2022-04-20T12:00:00,97.5,1.75,0,0.16231,2.64567,1.75,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3341,B,2022-04-20T12:00:00,97.75,1.75,0,0.16635,2.64567,1.75,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3342,B,2022-04-20T12:00:00,98.0,1.75,0,0.16908,2.64567,1.75,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3343,B,2022-04-20T12:00:00,98.25,1.75,0,0.17406,2.64567,1.75,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3344,B,2022-04-20T12:00:00,98.5,1.75,0,0.19971,2.64567,1.75,98.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3347,B,2022-04-20T12:00:00,97.5,2.0,0,0.16934,2.64567,2.0,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3348,B,2022-04-20T12:00:00,97.75,2.0,0,0.18823,2.64567,2.0,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3349,B,2022-04-20T12:00:00,98.0,2.0,0,0.19798,2.64567,2.0,98.0,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3350,B,2022-04-20T12:00:00,98.25,2.0,0,0.20313,2.64567,2.0,98.25,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3354,B,2022-04-20T12:00:00,97.5,2.25,0,0.17717,2.64567,2.25,97.5,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3355,B,2022-04-20T12:00:00,97.75,2.25,0,0.22429,2.64567,2.25,97.75,633780
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3361,B,2022-04-21T12:00:00,97.5,0.5,0,0.13264,0.49402,0.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3362,B,2022-04-21T12:00:00,97.75,0.5,0,0.14397,0.49402,0.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3363,B,2022-04-21T12:00:00,98.0,0.5,0,0.143,0.49402,0.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3364,B,2022-04-21T12:00:00,98.25,0.5,0,0.14506,0.49402,0.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3365,B,2022-04-21T12:00:00,98.5,0.5,0,0.14818,0.49402,0.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3366,B,2022-04-21T12:00:00,98.75,0.5,0,0.15802,0.49402,0.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3367,B,2022-04-21T12:00:00,99.0,0.5,0,0.24946,0.49402,0.5,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3368,B,2022-04-21T12:00:00,97.5,0.75,0,0.14022,0.49402,0.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3370,B,2022-04-21T12:00:00,98.0,0.75,0,0.14458,0.49402,0.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3371,B,2022-04-21T12:00:00,98.25,0.75,0,0.14644,0.49402,0.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3372,B,2022-04-21T12:00:00,98.5,0.75,0,0.15113,0.49402,0.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3373,B,2022-04-21T12:00:00,98.75,0.75,0,0.16795,0.49402,0.75,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3374,B,2022-04-21T12:00:00,99.0,0.75,0,0.1963,0.49402,0.75,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3377,B,2022-04-21T12:00:00,98.0,1.0,0,0.14816,0.49402,1.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3378,B,2022-04-21T12:00:00,98.25,1.0,0,0.14966,0.49402,1.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3379,B,2022-04-21T12:00:00,98.5,1.0,0,0.15488,0.49402,1.0,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3380,B,2022-04-21T12:00:00,98.75,1.0,0,0.17889,0.49402,1.0,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3383,B,2022-04-21T12:00:00,97.75,1.25,0,0.15813,0.49402,1.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3384,B,2022-04-21T12:00:00,98.0,1.25,0,0.15471,0.49402,1.25,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3385,B,2022-04-21T12:00:00,98.25,1.25,0,0.15429,0.49402,1.25,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3386,B,2022-04-21T12:00:00,98.5,1.25,0,0.15835,0.49402,1.25,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3387,B,2022-04-21T12:00:00,98.75,1.25,0,0.18307,0.49402,1.25,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3389,B,2022-04-21T12:00:00,97.5,1.5,0,0.16124,0.49402,1.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3390,B,2022-04-21T12:00:00,97.75,1.5,0,0.16098,0.49402,1.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3391,B,2022-04-21T12:00:00,98.0,1.5,0,0.15992,0.49402,1.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3392,B,2022-04-21T12:00:00,98.25,1.5,0,0.16109,0.49402,1.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3393,B,2022-04-21T12:00:00,98.5,1.5,0,0.17539,0.49402,1.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3394,B,2022-04-21T12:00:00,98.75,1.5,0,0.1897,0.49402,1.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3396,B,2022-04-21T12:00:00,97.5,1.75,0,0.16547,0.49402,1.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3397,B,2022-04-21T12:00:00,97.75,1.75,0,0.17129,0.49402,1.75,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3398,B,2022-04-21T12:00:00,98.0,1.75,0,0.17479,0.49402,1.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3399,B,2022-04-21T12:00:00,98.25,1.75,0,0.17562,0.49402,1.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3400,B,2022-04-21T12:00:00,98.5,1.75,0,0.20383,0.49402,1.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3403,B,2022-04-21T12:00:00,97.5,2.0,0,0.16829,0.49402,2.0,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3404,B,2022-04-21T12:00:00,97.75,2.0,0,0.19166,0.49402,2.0,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3405,B,2022-04-21T12:00:00,98.0,2.0,0,0.20575,0.49402,2.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3406,B,2022-04-21T12:00:00,98.25,2.0,0,0.21255,0.49402,2.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3410,B,2022-04-21T12:00:00,97.5,2.25,0,0.1859,0.49402,2.25,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3411,B,2022-04-21T12:00:00,97.75,2.25,0,0.23185,0.49402,2.25,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3417,B,2022-04-21T12:00:00,97.5,0.5,0,0.13245,1.54138,0.5,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3418,B,2022-04-21T12:00:00,97.75,0.5,0,0.14377,1.54138,0.5,97.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3419,B,2022-04-21T12:00:00,98.0,0.5,0,0.1427,1.54138,0.5,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3420,B,2022-04-21T12:00:00,98.25,0.5,0,0.14485,1.54138,0.5,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3421,B,2022-04-21T12:00:00,98.5,0.5,0,0.14794,1.54138,0.5,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3422,B,2022-04-21T12:00:00,98.75,0.5,0,0.15775,1.54138,0.5,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3423,B,2022-04-21T12:00:00,99.0,0.5,0,0.24821,1.54138,0.5,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3424,B,2022-04-21T12:00:00,97.5,0.75,0,0.14,1.54138,0.75,97.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3426,B,2022-04-21T12:00:00,98.0,0.75,0,0.14426,1.54138,0.75,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3427,B,2022-04-21T12:00:00,98.25,0.75,0,0.14619,1.54138,0.75,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3428,B,2022-04-21T12:00:00,98.5,0.75,0,0.15069,1.54138,0.75,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3429,B,2022-04-21T12:00:00,98.75,0.75,0,0.1674,1.54138,0.75,98.75,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3430,B,2022-04-21T12:00:00,99.0,0.75,0,0.19583,1.54138,0.75,99.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3433,B,2022-04-21T12:00:00,98.0,1.0,0,0.14778,1.54138,1.0,98.0,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3434,B,2022-04-21T12:00:00,98.25,1.0,0,0.14938,1.54138,1.0,98.25,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3435,B,2022-04-21T12:00:00,98.5,1.0,0,0.15438,1.54138,1.0,98.5,633804
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,3436,B,2022-04-21T12:00:00,98.75,1.0,0,0.17816,1.54138,1.0,98.75,633804
