Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],thetao [degrees_C],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-phy-001-024_1650864189395.nc,10251,B,2022-04-09T12:00:00,98.33334,1.25,0,0.49402,1.25,98.33334,31.035218,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10252,B,2022-04-09T12:00:00,98.41666,1.25,0,0.49402,1.25,98.41666,31.08356,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10253,B,2022-04-09T12:00:00,98.5,1.25,0,0.49402,1.25,98.5,31.118717,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10254,B,2022-04-09T12:00:00,98.58334,1.25,0,0.49402,1.25,98.58334,31.156804,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10255,B,2022-04-09T12:00:00,98.66666,1.25,0,0.49402,1.25,98.66666,31.189764,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10256,B,2022-04-09T12:00:00,98.75,1.25,0,0.49402,1.25,98.75,31.243233,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10257,B,2022-04-09T12:00:00,98.83334,1.25,0,0.49402,1.25,98.83334,31.364818,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10262,B,2022-04-09T12:00:00,97.58334,1.33333,0,0.49402,1.33333,97.58334,31.020569,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10263,B,2022-04-09T12:00:00,97.66666,1.33333,0,0.49402,1.33333,97.66666,31.060854,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10264,B,2022-04-09T12:00:00,97.75,1.33333,0,0.49402,1.33333,97.75,31.082827,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10265,B,2022-04-09T12:00:00,97.83334,1.33333,0,0.49402,1.33333,97.83334,31.104068,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10266,B,2022-04-09T12:00:00,97.91666,1.33333,0,0.49402,1.33333,97.91666,31.11652,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10267,B,2022-04-09T12:00:00,98.0,1.33333,0,0.49402,1.33333,98.0,31.093081,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10268,B,2022-04-09T12:00:00,98.08334,1.33333,0,0.49402,1.33333,98.08334,31.089419,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10269,B,2022-04-09T12:00:00,98.16666,1.33333,0,0.49402,1.33333,98.16666,31.094546,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10270,B,2022-04-09T12:00:00,98.25,1.33333,0,0.49402,1.33333,98.25,31.076235,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10271,B,2022-04-09T12:00:00,98.33334,1.33333,0,0.49402,1.33333,98.33334,31.056459,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10272,B,2022-04-09T12:00:00,98.41666,1.33333,0,0.49402,1.33333,98.41666,31.049867,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10273,B,2022-04-09T12:00:00,98.5,1.33333,0,0.49402,1.33333,98.5,31.073305,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10274,B,2022-04-09T12:00:00,98.58334,1.33333,0,0.49402,1.33333,98.58334,31.147282,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10275,B,2022-04-09T12:00:00,98.66666,1.33333,0,0.49402,1.33333,98.66666,31.196356,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10276,B,2022-04-09T12:00:00,98.75,1.33333,0,0.49402,1.33333,98.75,31.24543,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10277,B,2022-04-09T12:00:00,98.83334,1.33333,0,0.49402,1.33333,98.83334,31.406568,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10282,B,2022-04-09T12:00:00,97.58334,1.41667,0,0.49402,1.41667,97.58334,31.029359,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10283,B,2022-04-09T12:00:00,97.66666,1.41667,0,0.49402,1.41667,97.66666,31.063784,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10284,B,2022-04-09T12:00:00,97.75,1.41667,0,0.49402,1.41667,97.75,31.072573,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10285,B,2022-04-09T12:00:00,97.83334,1.41667,0,0.49402,1.41667,97.83334,31.088687,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10286,B,2022-04-09T12:00:00,97.91666,1.41667,0,0.49402,1.41667,97.91666,31.109928,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10287,B,2022-04-09T12:00:00,98.0,1.41667,0,0.49402,1.41667,98.0,31.093814,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10288,B,2022-04-09T12:00:00,98.08334,1.41667,0,0.49402,1.41667,98.08334,31.123112,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10289,B,2022-04-09T12:00:00,98.16666,1.41667,0,0.49402,1.41667,98.16666,31.118717,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10290,B,2022-04-09T12:00:00,98.25,1.41667,0,0.49402,1.41667,98.25,31.054994,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10291,B,2022-04-09T12:00:00,98.33334,1.41667,0,0.49402,1.41667,98.33334,30.992004,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10292,B,2022-04-09T12:00:00,98.41666,1.41667,0,0.49402,1.41667,98.41666,30.987609,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10293,B,2022-04-09T12:00:00,98.5,1.41667,0,0.49402,1.41667,98.5,31.030824,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10294,B,2022-04-09T12:00:00,98.58334,1.41667,0,0.49402,1.41667,98.58334,31.126041,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10295,B,2022-04-09T12:00:00,98.66666,1.41667,0,0.49402,1.41667,98.66666,31.193426,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10296,B,2022-04-09T12:00:00,98.75,1.41667,0,0.49402,1.41667,98.75,31.238105,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10301,B,2022-04-09T12:00:00,97.5,1.5,0,0.49402,1.5,97.5,31.00885,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10302,B,2022-04-09T12:00:00,97.58334,1.5,0,0.49402,1.5,97.58334,31.067446,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10303,B,2022-04-09T12:00:00,97.66666,1.5,0,0.49402,1.5,97.66666,31.101871,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10304,B,2022-04-09T12:00:00,97.75,1.5,0,0.49402,1.5,97.75,31.093081,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10305,B,2022-04-09T12:00:00,97.83334,1.5,0,0.49402,1.5,97.83334,31.085757,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10306,B,2022-04-09T12:00:00,97.91666,1.5,0,0.49402,1.5,97.91666,31.098209,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10307,B,2022-04-09T12:00:00,98.0,1.5,0,0.49402,1.5,98.0,31.121647,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10308,B,2022-04-09T12:00:00,98.08334,1.5,0,0.49402,1.5,98.08334,31.134098,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10309,B,2022-04-09T12:00:00,98.16666,1.5,0,0.49402,1.5,98.16666,31.085025,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10310,B,2022-04-09T12:00:00,98.25,1.5,0,0.49402,1.5,98.25,31.002991,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10311,B,2022-04-09T12:00:00,98.33334,1.5,0,0.49402,1.5,98.33334,30.949522,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10312,B,2022-04-09T12:00:00,98.41666,1.5,0,0.49402,1.5,98.41666,30.950255,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10313,B,2022-04-09T12:00:00,98.5,1.5,0,0.49402,1.5,98.5,30.983215,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10314,B,2022-04-09T12:00:00,98.58334,1.5,0,0.49402,1.5,98.58334,31.100406,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10315,B,2022-04-09T12:00:00,98.66666,1.5,0,0.49402,1.5,98.66666,31.169988,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10316,B,2022-04-09T12:00:00,98.75,1.5,0,0.49402,1.5,98.75,31.227851,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10321,B,2022-04-09T12:00:00,97.5,1.58333,0,0.49402,1.58333,97.5,31.120914,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10322,B,2022-04-09T12:00:00,97.58334,1.58333,0,0.49402,1.58333,97.58334,31.142155,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10323,B,2022-04-09T12:00:00,97.66666,1.58333,0,0.49402,1.58333,97.66666,31.139225,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10324,B,2022-04-09T12:00:00,97.75,1.58333,0,0.49402,1.58333,97.75,31.111393,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10325,B,2022-04-09T12:00:00,97.83334,1.58333,0,0.49402,1.58333,97.83334,31.076235,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10326,B,2022-04-09T12:00:00,97.91666,1.58333,0,0.49402,1.58333,97.91666,31.063784,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10327,B,2022-04-09T12:00:00,98.0,1.58333,0,0.49402,1.58333,98.0,31.056459,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10328,B,2022-04-09T12:00:00,98.08334,1.58333,0,0.49402,1.58333,98.08334,31.030091,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10329,B,2022-04-09T12:00:00,98.16666,1.58333,0,0.49402,1.58333,98.16666,30.982482,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10330,B,2022-04-09T12:00:00,98.25,1.58333,0,0.49402,1.58333,98.25,30.947325,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10331,B,2022-04-09T12:00:00,98.33334,1.58333,0,0.49402,1.58333,98.33334,30.923154,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10332,B,2022-04-09T12:00:00,98.41666,1.58333,0,0.49402,1.58333,98.41666,30.949522,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10333,B,2022-04-09T12:00:00,98.5,1.58333,0,0.49402,1.58333,98.5,30.982482,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10334,B,2022-04-09T12:00:00,98.58334,1.58333,0,0.49402,1.58333,98.58334,31.092349,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10335,B,2022-04-09T12:00:00,98.66666,1.58333,0,0.49402,1.58333,98.66666,31.166326,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10336,B,2022-04-09T12:00:00,98.75,1.58333,0,0.49402,1.58333,98.75,31.2154,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10341,B,2022-04-09T12:00:00,97.5,1.66667,0,0.49402,1.66667,97.5,31.052797,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10342,B,2022-04-09T12:00:00,97.58334,1.66667,0,0.49402,1.66667,97.58334,31.056459,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10343,B,2022-04-09T12:00:00,97.66666,1.66667,0,0.49402,1.66667,97.66666,31.074038,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10344,B,2022-04-09T12:00:00,97.75,1.66667,0,0.49402,1.66667,97.75,31.082827,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10345,B,2022-04-09T12:00:00,97.83334,1.66667,0,0.49402,1.66667,97.83334,31.04767,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10346,B,2022-04-09T12:00:00,97.91666,1.66667,0,0.49402,1.66667,97.91666,31.025697,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10347,B,2022-04-09T12:00:00,98.0,1.66667,0,0.49402,1.66667,98.0,30.964171,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10348,B,2022-04-09T12:00:00,98.08334,1.66667,0,0.49402,1.66667,98.08334,30.931944,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10349,B,2022-04-09T12:00:00,98.16666,1.66667,0,0.49402,1.66667,98.16666,30.917295,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10350,B,2022-04-09T12:00:00,98.25,1.66667,0,0.49402,1.66667,98.25,30.914365,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10351,B,2022-04-09T12:00:00,98.33334,1.66667,0,0.49402,1.66667,98.33334,30.903378,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10352,B,2022-04-09T12:00:00,98.41666,1.66667,0,0.49402,1.66667,98.41666,30.920225,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10353,B,2022-04-09T12:00:00,98.5,1.66667,0,0.49402,1.66667,98.5,30.969298,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10354,B,2022-04-09T12:00:00,98.58334,1.66667,0,0.49402,1.66667,98.58334,31.0777,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10355,B,2022-04-09T12:00:00,98.66666,1.66667,0,0.49402,1.66667,98.66666,31.14948,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10356,B,2022-04-09T12:00:00,98.75,1.66667,0,0.49402,1.66667,98.75,31.228584,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10361,B,2022-04-09T12:00:00,97.5,1.75,0,0.49402,1.75,97.5,30.891659,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10362,B,2022-04-09T12:00:00,97.58334,1.75,0,0.49402,1.75,97.58334,30.970031,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10363,B,2022-04-09T12:00:00,97.66666,1.75,0,0.49402,1.75,97.66666,31.031556,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10364,B,2022-04-09T12:00:00,97.75,1.75,0,0.49402,1.75,97.75,31.089419,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10365,B,2022-04-09T12:00:00,97.83334,1.75,0,0.49402,1.75,97.83334,31.069643,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10366,B,2022-04-09T12:00:00,97.91666,1.75,0,0.49402,1.75,97.91666,31.010315,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10367,B,2022-04-09T12:00:00,98.0,1.75,0,0.49402,1.75,98.0,30.917295,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10368,B,2022-04-09T12:00:00,98.08334,1.75,0,0.49402,1.75,98.08334,30.879208,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10369,B,2022-04-09T12:00:00,98.16666,1.75,0,0.49402,1.75,98.16666,30.879208,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10370,B,2022-04-09T12:00:00,98.25,1.75,0,0.49402,1.75,98.25,30.886532,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10371,B,2022-04-09T12:00:00,98.33334,1.75,0,0.49402,1.75,98.33334,30.883602,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10372,B,2022-04-09T12:00:00,98.41666,1.75,0,0.49402,1.75,98.41666,30.916562,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10373,B,2022-04-09T12:00:00,98.5,1.75,0,0.49402,1.75,98.5,30.988342,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10374,B,2022-04-09T12:00:00,98.58334,1.75,0,0.49402,1.75,98.58334,31.112125,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10375,B,2022-04-09T12:00:00,98.66666,1.75,0,0.49402,1.75,98.66666,31.185369,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10376,B,2022-04-09T12:00:00,98.75,1.75,0,0.49402,1.75,98.75,31.288644,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10381,B,2022-04-09T12:00:00,97.5,1.83333,0,0.49402,1.83333,97.5,30.896054,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10382,B,2022-04-09T12:00:00,97.58334,1.83333,0,0.49402,1.83333,97.58334,30.98175,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10383,B,2022-04-09T12:00:00,97.66666,1.83333,0,0.49402,1.83333,97.66666,31.035218,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10384,B,2022-04-09T12:00:00,97.75,1.83333,0,0.49402,1.83333,97.75,31.082095,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10385,B,2022-04-09T12:00:00,97.83334,1.83333,0,0.49402,1.83333,97.83334,31.079165,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10386,B,2022-04-09T12:00:00,97.91666,1.83333,0,0.49402,1.83333,97.91666,31.030824,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10387,B,2022-04-09T12:00:00,98.0,1.83333,0,0.49402,1.83333,98.0,30.91583,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10388,B,2022-04-09T12:00:00,98.08334,1.83333,0,0.49402,1.83333,98.08334,30.878475,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10389,B,2022-04-09T12:00:00,98.16666,1.83333,0,0.49402,1.83333,98.16666,30.905576,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10390,B,2022-04-09T12:00:00,98.25,1.83333,0,0.49402,1.83333,98.25,30.912168,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10391,B,2022-04-09T12:00:00,98.33334,1.83333,0,0.49402,1.83333,98.33334,30.9129,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10392,B,2022-04-09T12:00:00,98.41666,1.83333,0,0.49402,1.83333,98.41666,30.990539,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10393,B,2022-04-09T12:00:00,98.5,1.83333,0,0.49402,1.83333,98.5,31.141423,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10394,B,2022-04-09T12:00:00,98.58334,1.83333,0,0.49402,1.83333,98.58334,31.405835,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10401,B,2022-04-09T12:00:00,97.5,1.91667,0,0.49402,1.91667,97.5,30.934141,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10402,B,2022-04-09T12:00:00,97.58334,1.91667,0,0.49402,1.91667,97.58334,31.000061,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10403,B,2022-04-09T12:00:00,97.66666,1.91667,0,0.49402,1.91667,97.66666,31.038148,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10404,B,2022-04-09T12:00:00,97.75,1.91667,0,0.49402,1.91667,97.75,31.08063,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10405,B,2022-04-09T12:00:00,97.83334,1.91667,0,0.49402,1.91667,97.83334,31.0777,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10406,B,2022-04-09T12:00:00,97.91666,1.91667,0,0.49402,1.91667,97.91666,31.008118,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10407,B,2022-04-09T12:00:00,98.0,1.91667,0,0.49402,1.91667,98.0,30.9129,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10408,B,2022-04-09T12:00:00,98.08334,1.91667,0,0.49402,1.91667,98.08334,30.887997,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10409,B,2022-04-09T12:00:00,98.16666,1.91667,0,0.49402,1.91667,98.16666,30.931211,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10410,B,2022-04-09T12:00:00,98.25,1.91667,0,0.49402,1.91667,98.25,30.94586,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10411,B,2022-04-09T12:00:00,98.33334,1.91667,0,0.49402,1.91667,98.33334,30.966369,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10412,B,2022-04-09T12:00:00,98.41666,1.91667,0,0.49402,1.91667,98.41666,31.120182,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10413,B,2022-04-09T12:00:00,98.5,1.91667,0,0.49402,1.91667,98.5,31.37141,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10421,B,2022-04-09T12:00:00,97.5,2.0,0,0.49402,2.0,97.5,31.003723,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10422,B,2022-04-09T12:00:00,97.58334,2.0,0,0.49402,2.0,97.58334,31.035951,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10423,B,2022-04-09T12:00:00,97.66666,2.0,0,0.49402,2.0,97.66666,31.069643,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10424,B,2022-04-09T12:00:00,97.75,2.0,0,0.49402,2.0,97.75,31.111393,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10425,B,2022-04-09T12:00:00,97.83334,2.0,0,0.49402,2.0,97.83334,31.082827,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10426,B,2022-04-09T12:00:00,97.91666,2.0,0,0.49402,2.0,97.91666,31.001526,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10427,B,2022-04-09T12:00:00,98.0,2.0,0,0.49402,2.0,98.0,30.940733,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10428,B,2022-04-09T12:00:00,98.08334,2.0,0,0.49402,2.0,98.08334,30.953917,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10429,B,2022-04-09T12:00:00,98.16666,2.0,0,0.49402,2.0,98.16666,31.022034,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10430,B,2022-04-09T12:00:00,98.25,2.0,0,0.49402,2.0,98.25,31.061586,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10431,B,2022-04-09T12:00:00,98.33334,2.0,0,0.49402,2.0,98.33334,31.128239,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10432,B,2022-04-09T12:00:00,98.41666,2.0,0,0.49402,2.0,98.41666,31.385327,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10441,B,2022-04-09T12:00:00,97.5,2.08333,0,0.49402,2.08333,97.5,31.076968,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10442,B,2022-04-09T12:00:00,97.58334,2.08333,0,0.49402,2.08333,97.58334,31.082827,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10443,B,2022-04-09T12:00:00,97.66666,2.08333,0,0.49402,2.08333,97.66666,31.096011,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10444,B,2022-04-09T12:00:00,97.75,2.08333,0,0.49402,2.08333,97.75,31.139958,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10445,B,2022-04-09T12:00:00,97.83334,2.08333,0,0.49402,2.08333,97.83334,31.118717,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10446,B,2022-04-09T12:00:00,97.91666,2.08333,0,0.49402,2.08333,97.91666,31.01178,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10447,B,2022-04-09T12:00:00,98.0,2.08333,0,0.49402,2.08333,98.0,31.011048,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10448,B,2022-04-09T12:00:00,98.08334,2.08333,0,0.49402,2.08333,98.08334,31.065249,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10449,B,2022-04-09T12:00:00,98.16666,2.08333,0,0.49402,2.08333,98.16666,31.169256,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10450,B,2022-04-09T12:00:00,98.25,2.08333,0,0.49402,2.08333,98.25,31.286447,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10461,B,2022-04-09T12:00:00,97.5,2.16667,0,0.49402,2.16667,97.5,31.056459,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10462,B,2022-04-09T12:00:00,97.58334,2.16667,0,0.49402,2.16667,97.58334,31.081362,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10463,B,2022-04-09T12:00:00,97.66666,2.16667,0,0.49402,2.16667,97.66666,31.086489,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10464,B,2022-04-09T12:00:00,97.75,2.16667,0,0.49402,2.16667,97.75,31.152409,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10465,B,2022-04-09T12:00:00,97.83334,2.16667,0,0.49402,2.16667,97.83334,31.104801,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10466,B,2022-04-09T12:00:00,97.91666,2.16667,0,0.49402,2.16667,97.91666,30.967833,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10467,B,2022-04-09T12:00:00,98.0,2.16667,0,0.49402,2.16667,98.0,31.092349,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10468,B,2022-04-09T12:00:00,98.08334,2.16667,0,0.49402,2.16667,98.08334,31.137028,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10469,B,2022-04-09T12:00:00,98.16666,2.16667,0,0.49402,2.16667,98.16666,31.220527,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10481,B,2022-04-09T12:00:00,97.5,2.25,0,0.49402,2.25,97.5,31.033021,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10482,B,2022-04-09T12:00:00,97.58334,2.25,0,0.49402,2.25,97.58334,31.061586,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10483,B,2022-04-09T12:00:00,97.66666,2.25,0,0.49402,2.25,97.66666,31.196356,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10484,B,2022-04-09T12:00:00,97.75,2.25,0,0.49402,2.25,97.75,31.27253,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10485,B,2022-04-09T12:00:00,97.83334,2.25,0,0.49402,2.25,97.83334,31.28132,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10486,B,2022-04-09T12:00:00,97.91666,2.25,0,0.49402,2.25,97.91666,31.293771,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10487,B,2022-04-09T12:00:00,98.0,2.25,0,0.49402,2.25,98.0,31.399243,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10501,B,2022-04-09T12:00:00,97.5,0.58333,0,1.54138,0.58333,97.5,30.474899,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10502,B,2022-04-09T12:00:00,97.58334,0.58333,0,1.54138,0.58333,97.58334,30.472701,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10503,B,2022-04-09T12:00:00,97.66666,0.58333,0,1.54138,0.58333,97.66666,30.525437,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10506,B,2022-04-09T12:00:00,97.91666,0.58333,0,1.54138,0.58333,97.91666,30.610401,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10507,B,2022-04-09T12:00:00,98.0,0.58333,0,1.54138,0.58333,98.0,30.726127,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10508,B,2022-04-09T12:00:00,98.08334,0.58333,0,1.54138,0.58333,98.08334,30.774468,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10509,B,2022-04-09T12:00:00,98.16666,0.58333,0,1.54138,0.58333,98.16666,30.784722,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10510,B,2022-04-09T12:00:00,98.25,0.58333,0,1.54138,0.58333,98.25,30.790582,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10511,B,2022-04-09T12:00:00,98.33334,0.58333,0,1.54138,0.58333,98.33334,30.781793,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10512,B,2022-04-09T12:00:00,98.41666,0.58333,0,1.54138,0.58333,98.41666,30.759819,633516
global-analysis-forecast-phy-001-024_1650864189395.nc,10513,B,2022-04-09T12:00:00,98.5,0.58333,0,1.54138,0.58333,98.5,30.72393,633516
