Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],uo [m s-1],vo [m s-1]
global-analysis-forecast-phy-001-024_1650864290144.nc,13169,B,2022-04-11T12:00:00,98.16666,1.16667,0,1.54138,1.16667,98.16666,633564,0.153813,-0.107425
global-analysis-forecast-phy-001-024_1650864290144.nc,13170,B,2022-04-11T12:00:00,98.25,1.16667,0,1.54138,1.16667,98.25,633564,0.160527,-0.09888
global-analysis-forecast-phy-001-024_1650864290144.nc,13171,B,2022-04-11T12:00:00,98.33334,1.16667,0,1.54138,1.16667,98.33334,633564,0.153203,-0.08179
global-analysis-forecast-phy-001-024_1650864290144.nc,13172,B,2022-04-11T12:00:00,98.41666,1.16667,0,1.54138,1.16667,98.41666,633564,0.126347,-0.052492
global-analysis-forecast-phy-001-024_1650864290144.nc,13173,B,2022-04-11T12:00:00,98.5,1.16667,0,1.54138,1.16667,98.5,633564,0.090335,-0.014649
global-analysis-forecast-phy-001-024_1650864290144.nc,13174,B,2022-04-11T12:00:00,98.58334,1.16667,0,1.54138,1.16667,98.58334,633564,0.061647,0.013428
global-analysis-forecast-phy-001-024_1650864290144.nc,13175,B,2022-04-11T12:00:00,98.66666,1.16667,0,1.54138,1.16667,98.66666,633564,0.043336,0.036012
global-analysis-forecast-phy-001-024_1650864290144.nc,13176,B,2022-04-11T12:00:00,98.75,1.16667,0,1.54138,1.16667,98.75,633564,0.030519,0.054933
global-analysis-forecast-phy-001-024_1650864290144.nc,13177,B,2022-04-11T12:00:00,98.83334,1.16667,0,1.54138,1.16667,98.83334,633564,0.01648,0.073855
global-analysis-forecast-phy-001-024_1650864290144.nc,13183,B,2022-04-11T12:00:00,97.66666,1.25,0,1.54138,1.25,97.66666,633564,0.011597,-0.079348
global-analysis-forecast-phy-001-024_1650864290144.nc,13184,B,2022-04-11T12:00:00,97.75,1.25,0,1.54138,1.25,97.75,633564,0.01587,-0.068972
global-analysis-forecast-phy-001-024_1650864290144.nc,13185,B,2022-04-11T12:00:00,97.83334,1.25,0,1.54138,1.25,97.83334,633564,0.054323,-0.069582
global-analysis-forecast-phy-001-024_1650864290144.nc,13186,B,2022-04-11T12:00:00,97.91666,1.25,0,1.54138,1.25,97.91666,633564,0.097659,-0.093997
global-analysis-forecast-phy-001-024_1650864290144.nc,13187,B,2022-04-11T12:00:00,98.0,1.25,0,1.54138,1.25,98.0,633564,0.126347,-0.09888
global-analysis-forecast-phy-001-024_1650864290144.nc,13188,B,2022-04-11T12:00:00,98.08334,1.25,0,1.54138,1.25,98.08334,633564,0.142827,-0.101932
global-analysis-forecast-phy-001-024_1650864290144.nc,13189,B,2022-04-11T12:00:00,98.16666,1.25,0,1.54138,1.25,98.16666,633564,0.153203,-0.09949
global-analysis-forecast-phy-001-024_1650864290144.nc,13190,B,2022-04-11T12:00:00,98.25,1.25,0,1.54138,1.25,98.25,633564,0.158696,-0.090945
global-analysis-forecast-phy-001-024_1650864290144.nc,13191,B,2022-04-11T12:00:00,98.33334,1.25,0,1.54138,1.25,98.33334,633564,0.151372,-0.072634
global-analysis-forecast-phy-001-024_1650864290144.nc,13192,B,2022-04-11T12:00:00,98.41666,1.25,0,1.54138,1.25,98.41666,633564,0.124516,-0.042116
global-analysis-forecast-phy-001-024_1650864290144.nc,13193,B,2022-04-11T12:00:00,98.5,1.25,0,1.54138,1.25,98.5,633564,0.084231,-0.003052
global-analysis-forecast-phy-001-024_1650864290144.nc,13194,B,2022-04-11T12:00:00,98.58334,1.25,0,1.54138,1.25,98.58334,633564,0.04944,0.027467
global-analysis-forecast-phy-001-024_1650864290144.nc,13195,B,2022-04-11T12:00:00,98.66666,1.25,0,1.54138,1.25,98.66666,633564,0.025025,0.052492
global-analysis-forecast-phy-001-024_1650864290144.nc,13196,B,2022-04-11T12:00:00,98.75,1.25,0,1.54138,1.25,98.75,633564,0.014039,0.06653
global-analysis-forecast-phy-001-024_1650864290144.nc,13197,B,2022-04-11T12:00:00,98.83334,1.25,0,1.54138,1.25,98.83334,633564,0.012818,0.069582
global-analysis-forecast-phy-001-024_1650864290144.nc,13202,B,2022-04-11T12:00:00,97.58334,1.33333,0,1.54138,1.33333,97.58334,633564,0.037843,-0.101321
global-analysis-forecast-phy-001-024_1650864290144.nc,13203,B,2022-04-11T12:00:00,97.66666,1.33333,0,1.54138,1.33333,97.66666,633564,0.034181,-0.112918
global-analysis-forecast-phy-001-024_1650864290144.nc,13204,B,2022-04-11T12:00:00,97.75,1.33333,0,1.54138,1.33333,97.75,633564,0.037233,-0.102542
global-analysis-forecast-phy-001-024_1650864290144.nc,13205,B,2022-04-11T12:00:00,97.83334,1.33333,0,1.54138,1.33333,97.83334,633564,0.064699,-0.097659
global-analysis-forecast-phy-001-024_1650864290144.nc,13206,B,2022-04-11T12:00:00,97.91666,1.33333,0,1.54138,1.33333,97.91666,633564,0.096438,-0.09888
global-analysis-forecast-phy-001-024_1650864290144.nc,13207,B,2022-04-11T12:00:00,98.0,1.33333,0,1.54138,1.33333,98.0,633564,0.120243,-0.096438
global-analysis-forecast-phy-001-024_1650864290144.nc,13208,B,2022-04-11T12:00:00,98.08334,1.33333,0,1.54138,1.33333,98.08334,633564,0.134892,-0.094607
global-analysis-forecast-phy-001-024_1650864290144.nc,13209,B,2022-04-11T12:00:00,98.16666,1.33333,0,1.54138,1.33333,98.16666,633564,0.145878,-0.090335
global-analysis-forecast-phy-001-024_1650864290144.nc,13210,B,2022-04-11T12:00:00,98.25,1.33333,0,1.54138,1.33333,98.25,633564,0.151372,-0.078738
global-analysis-forecast-phy-001-024_1650864290144.nc,13211,B,2022-04-11T12:00:00,98.33334,1.33333,0,1.54138,1.33333,98.33334,633564,0.143437,-0.056764
global-analysis-forecast-phy-001-024_1650864290144.nc,13212,B,2022-04-11T12:00:00,98.41666,1.33333,0,1.54138,1.33333,98.41666,633564,0.116581,-0.026246
global-analysis-forecast-phy-001-024_1650864290144.nc,13213,B,2022-04-11T12:00:00,98.5,1.33333,0,1.54138,1.33333,98.5,633564,0.076296,0.007935
global-analysis-forecast-phy-001-024_1650864290144.nc,13214,B,2022-04-11T12:00:00,98.58334,1.33333,0,1.54138,1.33333,98.58334,633564,0.038453,0.034791
global-analysis-forecast-phy-001-024_1650864290144.nc,13215,B,2022-04-11T12:00:00,98.66666,1.33333,0,1.54138,1.33333,98.66666,633564,0.006714,0.062258
global-analysis-forecast-phy-001-024_1650864290144.nc,13216,B,2022-04-11T12:00:00,98.75,1.33333,0,1.54138,1.33333,98.75,633564,-0.004273,0.087283
global-analysis-forecast-phy-001-024_1650864290144.nc,13217,B,2022-04-11T12:00:00,98.83334,1.33333,0,1.54138,1.33333,98.83334,633564,0.001221,0.079958
global-analysis-forecast-phy-001-024_1650864290144.nc,13222,B,2022-04-11T12:00:00,97.58334,1.41667,0,1.54138,1.41667,97.58334,633564,0.038453,-0.136113
global-analysis-forecast-phy-001-024_1650864290144.nc,13223,B,2022-04-11T12:00:00,97.66666,1.41667,0,1.54138,1.41667,97.66666,633564,0.036622,-0.128178
global-analysis-forecast-phy-001-024_1650864290144.nc,13224,B,2022-04-11T12:00:00,97.75,1.41667,0,1.54138,1.41667,97.75,633564,0.060427,-0.116581
global-analysis-forecast-phy-001-024_1650864290144.nc,13225,B,2022-04-11T12:00:00,97.83334,1.41667,0,1.54138,1.41667,97.83334,633564,0.084841,-0.107425
global-analysis-forecast-phy-001-024_1650864290144.nc,13226,B,2022-04-11T12:00:00,97.91666,1.41667,0,1.54138,1.41667,97.91666,633564,0.102542,-0.09949
global-analysis-forecast-phy-001-024_1650864290144.nc,13227,B,2022-04-11T12:00:00,98.0,1.41667,0,1.54138,1.41667,98.0,633564,0.111698,-0.093997
global-analysis-forecast-phy-001-024_1650864290144.nc,13228,B,2022-04-11T12:00:00,98.08334,1.41667,0,1.54138,1.41667,98.08334,633564,0.119633,-0.089724
global-analysis-forecast-phy-001-024_1650864290144.nc,13229,B,2022-04-11T12:00:00,98.16666,1.41667,0,1.54138,1.41667,98.16666,633564,0.130009,-0.084231
global-analysis-forecast-phy-001-024_1650864290144.nc,13230,B,2022-04-11T12:00:00,98.25,1.41667,0,1.54138,1.41667,98.25,633564,0.136113,-0.067751
global-analysis-forecast-phy-001-024_1650864290144.nc,13231,B,2022-04-11T12:00:00,98.33334,1.41667,0,1.54138,1.41667,98.33334,633564,0.126957,-0.040284
global-analysis-forecast-phy-001-024_1650864290144.nc,13232,B,2022-04-11T12:00:00,98.41666,1.41667,0,1.54138,1.41667,98.41666,633564,0.09949,-0.009766
global-analysis-forecast-phy-001-024_1650864290144.nc,13233,B,2022-04-11T12:00:00,98.5,1.41667,0,1.54138,1.41667,98.5,633564,0.061647,0.01648
global-analysis-forecast-phy-001-024_1650864290144.nc,13234,B,2022-04-11T12:00:00,98.58334,1.41667,0,1.54138,1.41667,98.58334,633564,0.025636,0.037233
global-analysis-forecast-phy-001-024_1650864290144.nc,13235,B,2022-04-11T12:00:00,98.66666,1.41667,0,1.54138,1.41667,98.66666,633564,0.006104,0.061037
global-analysis-forecast-phy-001-024_1650864290144.nc,13236,B,2022-04-11T12:00:00,98.75,1.41667,0,1.54138,1.41667,98.75,633564,-0.003052,0.089724
global-analysis-forecast-phy-001-024_1650864290144.nc,13241,B,2022-04-11T12:00:00,97.5,1.5,0,1.54138,1.5,97.5,633564,0.058596,-0.129398
global-analysis-forecast-phy-001-024_1650864290144.nc,13242,B,2022-04-11T12:00:00,97.58334,1.5,0,1.54138,1.5,97.58334,633564,0.06531,-0.151982
global-analysis-forecast-phy-001-024_1650864290144.nc,13243,B,2022-04-11T12:00:00,97.66666,1.5,0,1.54138,1.5,97.66666,633564,0.058596,-0.128788
global-analysis-forecast-phy-001-024_1650864290144.nc,13244,B,2022-04-11T12:00:00,97.75,1.5,0,1.54138,1.5,97.75,633564,0.080569,-0.110477
global-analysis-forecast-phy-001-024_1650864290144.nc,13245,B,2022-04-11T12:00:00,97.83334,1.5,0,1.54138,1.5,97.83334,633564,0.100101,-0.09888
global-analysis-forecast-phy-001-024_1650864290144.nc,13246,B,2022-04-11T12:00:00,97.91666,1.5,0,1.54138,1.5,97.91666,633564,0.103763,-0.090335
global-analysis-forecast-phy-001-024_1650864290144.nc,13247,B,2022-04-11T12:00:00,98.0,1.5,0,1.54138,1.5,98.0,633564,0.09827,-0.086062
global-analysis-forecast-phy-001-024_1650864290144.nc,13248,B,2022-04-11T12:00:00,98.08334,1.5,0,1.54138,1.5,98.08334,633564,0.09827,-0.08301
global-analysis-forecast-phy-001-024_1650864290144.nc,13249,B,2022-04-11T12:00:00,98.16666,1.5,0,1.54138,1.5,98.16666,633564,0.107425,-0.077517
global-analysis-forecast-phy-001-024_1650864290144.nc,13250,B,2022-04-11T12:00:00,98.25,1.5,0,1.54138,1.5,98.25,633564,0.113529,-0.057985
global-analysis-forecast-phy-001-024_1650864290144.nc,13251,B,2022-04-11T12:00:00,98.33334,1.5,0,1.54138,1.5,98.33334,633564,0.101321,-0.026856
global-analysis-forecast-phy-001-024_1650864290144.nc,13252,B,2022-04-11T12:00:00,98.41666,1.5,0,1.54138,1.5,98.41666,633564,0.072634,0.004273
global-analysis-forecast-phy-001-024_1650864290144.nc,13253,B,2022-04-11T12:00:00,98.5,1.5,0,1.54138,1.5,98.5,633564,0.036622,0.023804
global-analysis-forecast-phy-001-024_1650864290144.nc,13254,B,2022-04-11T12:00:00,98.58334,1.5,0,1.54138,1.5,98.58334,633564,0.004883,0.037233
global-analysis-forecast-phy-001-024_1650864290144.nc,13255,B,2022-04-11T12:00:00,98.66666,1.5,0,1.54138,1.5,98.66666,633564,-0.009156,0.051881
global-analysis-forecast-phy-001-024_1650864290144.nc,13256,B,2022-04-11T12:00:00,98.75,1.5,0,1.54138,1.5,98.75,633564,-0.010376,0.06531
global-analysis-forecast-phy-001-024_1650864290144.nc,13261,B,2022-04-11T12:00:00,97.5,1.58333,0,1.54138,1.58333,97.5,633564,0.042726,-0.121464
global-analysis-forecast-phy-001-024_1650864290144.nc,13262,B,2022-04-11T12:00:00,97.58334,1.58333,0,1.54138,1.58333,97.58334,633564,0.036622,-0.128788
global-analysis-forecast-phy-001-024_1650864290144.nc,13263,B,2022-04-11T12:00:00,97.66666,1.58333,0,1.54138,1.58333,97.66666,633564,0.045778,-0.112918
global-analysis-forecast-phy-001-024_1650864290144.nc,13264,B,2022-04-11T12:00:00,97.75,1.58333,0,1.54138,1.58333,97.75,633564,0.070803,-0.093387
global-analysis-forecast-phy-001-024_1650864290144.nc,13265,B,2022-04-11T12:00:00,97.83334,1.58333,0,1.54138,1.58333,97.83334,633564,0.087893,-0.08301
global-analysis-forecast-phy-001-024_1650864290144.nc,13266,B,2022-04-11T12:00:00,97.91666,1.58333,0,1.54138,1.58333,97.91666,633564,0.086062,-0.077517
global-analysis-forecast-phy-001-024_1650864290144.nc,13267,B,2022-04-11T12:00:00,98.0,1.58333,0,1.54138,1.58333,98.0,633564,0.074465,-0.074465
global-analysis-forecast-phy-001-024_1650864290144.nc,13268,B,2022-04-11T12:00:00,98.08334,1.58333,0,1.54138,1.58333,98.08334,633564,0.071413,-0.071413
global-analysis-forecast-phy-001-024_1650864290144.nc,13269,B,2022-04-11T12:00:00,98.16666,1.58333,0,1.54138,1.58333,98.16666,633564,0.078738,-0.064699
global-analysis-forecast-phy-001-024_1650864290144.nc,13270,B,2022-04-11T12:00:00,98.25,1.58333,0,1.54138,1.58333,98.25,633564,0.080569,-0.043336
global-analysis-forecast-phy-001-024_1650864290144.nc,13271,B,2022-04-11T12:00:00,98.33334,1.58333,0,1.54138,1.58333,98.33334,633564,0.061647,-0.010376
global-analysis-forecast-phy-001-024_1650864290144.nc,13272,B,2022-04-11T12:00:00,98.41666,1.58333,0,1.54138,1.58333,98.41666,633564,0.028687,0.017701
global-analysis-forecast-phy-001-024_1650864290144.nc,13273,B,2022-04-11T12:00:00,98.5,1.58333,0,1.54138,1.58333,98.5,633564,-0.003052,0.029908
global-analysis-forecast-phy-001-024_1650864290144.nc,13274,B,2022-04-11T12:00:00,98.58334,1.58333,0,1.54138,1.58333,98.58334,633564,-0.023804,0.035401
global-analysis-forecast-phy-001-024_1650864290144.nc,13275,B,2022-04-11T12:00:00,98.66666,1.58333,0,1.54138,1.58333,98.66666,633564,-0.031129,0.038453
global-analysis-forecast-phy-001-024_1650864290144.nc,13276,B,2022-04-11T12:00:00,98.75,1.58333,0,1.54138,1.58333,98.75,633564,-0.031129,0.042116
global-analysis-forecast-phy-001-024_1650864290144.nc,13281,B,2022-04-11T12:00:00,97.5,1.66667,0,1.54138,1.66667,97.5,633564,-0.023804,-0.125736
global-analysis-forecast-phy-001-024_1650864290144.nc,13282,B,2022-04-11T12:00:00,97.58334,1.66667,0,1.54138,1.66667,97.58334,633564,-0.006714,-0.123295
global-analysis-forecast-phy-001-024_1650864290144.nc,13283,B,2022-04-11T12:00:00,97.66666,1.66667,0,1.54138,1.66667,97.66666,633564,0.01709,-0.106204
global-analysis-forecast-phy-001-024_1650864290144.nc,13284,B,2022-04-11T12:00:00,97.75,1.66667,0,1.54138,1.66667,97.75,633564,0.045167,-0.08301
global-analysis-forecast-phy-001-024_1650864290144.nc,13285,B,2022-04-11T12:00:00,97.83334,1.66667,0,1.54138,1.66667,97.83334,633564,0.062868,-0.070193
global-analysis-forecast-phy-001-024_1650864290144.nc,13286,B,2022-04-11T12:00:00,97.91666,1.66667,0,1.54138,1.66667,97.91666,633564,0.060427,-0.062868
global-analysis-forecast-phy-001-024_1650864290144.nc,13287,B,2022-04-11T12:00:00,98.0,1.66667,0,1.54138,1.66667,98.0,633564,0.04944,-0.057375
global-analysis-forecast-phy-001-024_1650864290144.nc,13288,B,2022-04-11T12:00:00,98.08334,1.66667,0,1.54138,1.66667,98.08334,633564,0.044557,-0.053102
global-analysis-forecast-phy-001-024_1650864290144.nc,13289,B,2022-04-11T12:00:00,98.16666,1.66667,0,1.54138,1.66667,98.16666,633564,0.045167,-0.043336
global-analysis-forecast-phy-001-024_1650864290144.nc,13290,B,2022-04-11T12:00:00,98.25,1.66667,0,1.54138,1.66667,98.25,633564,0.038453,-0.021363
global-analysis-forecast-phy-001-024_1650864290144.nc,13291,B,2022-04-11T12:00:00,98.33334,1.66667,0,1.54138,1.66667,98.33334,633564,0.013428,0.010987
global-analysis-forecast-phy-001-024_1650864290144.nc,13292,B,2022-04-11T12:00:00,98.41666,1.66667,0,1.54138,1.66667,98.41666,633564,-0.020753,0.03296
global-analysis-forecast-phy-001-024_1650864290144.nc,13293,B,2022-04-11T12:00:00,98.5,1.66667,0,1.54138,1.66667,98.5,633564,-0.041505,0.035401
global-analysis-forecast-phy-001-024_1650864290144.nc,13294,B,2022-04-11T12:00:00,98.58334,1.66667,0,1.54138,1.66667,98.58334,633564,-0.04944,0.031129
global-analysis-forecast-phy-001-024_1650864290144.nc,13295,B,2022-04-11T12:00:00,98.66666,1.66667,0,1.54138,1.66667,98.66666,633564,-0.052492,0.030519
global-analysis-forecast-phy-001-024_1650864290144.nc,13296,B,2022-04-11T12:00:00,98.75,1.66667,0,1.54138,1.66667,98.75,633564,-0.051881,0.030519
global-analysis-forecast-phy-001-024_1650864290144.nc,13301,B,2022-04-11T12:00:00,97.5,1.75,0,1.54138,1.75,97.5,633564,-0.068972,-0.14832
global-analysis-forecast-phy-001-024_1650864290144.nc,13302,B,2022-04-11T12:00:00,97.58334,1.75,0,1.54138,1.75,97.58334,633564,-0.043336,-0.137333
global-analysis-forecast-phy-001-024_1650864290144.nc,13303,B,2022-04-11T12:00:00,97.66666,1.75,0,1.54138,1.75,97.66666,633564,-0.012818,-0.113529
global-analysis-forecast-phy-001-024_1650864290144.nc,13304,B,2022-04-11T12:00:00,97.75,1.75,0,1.54138,1.75,97.75,633564,0.01709,-0.0824
global-analysis-forecast-phy-001-024_1650864290144.nc,13305,B,2022-04-11T12:00:00,97.83334,1.75,0,1.54138,1.75,97.83334,633564,0.035401,-0.061037
global-analysis-forecast-phy-001-024_1650864290144.nc,13306,B,2022-04-11T12:00:00,97.91666,1.75,0,1.54138,1.75,97.91666,633564,0.035401,-0.046388
global-analysis-forecast-phy-001-024_1650864290144.nc,13307,B,2022-04-11T12:00:00,98.0,1.75,0,1.54138,1.75,98.0,633564,0.025636,-0.034181
global-analysis-forecast-phy-001-024_1650864290144.nc,13308,B,2022-04-11T12:00:00,98.08334,1.75,0,1.54138,1.75,98.08334,633564,0.01709,-0.026856
global-analysis-forecast-phy-001-024_1650864290144.nc,13309,B,2022-04-11T12:00:00,98.16666,1.75,0,1.54138,1.75,98.16666,633564,0.008545,-0.014649
global-analysis-forecast-phy-001-024_1650864290144.nc,13310,B,2022-04-11T12:00:00,98.25,1.75,0,1.54138,1.75,98.25,633564,-0.007324,0.007324
global-analysis-forecast-phy-001-024_1650864290144.nc,13311,B,2022-04-11T12:00:00,98.33334,1.75,0,1.54138,1.75,98.33334,633564,-0.034181,0.03235
global-analysis-forecast-phy-001-024_1650864290144.nc,13312,B,2022-04-11T12:00:00,98.41666,1.75,0,1.54138,1.75,98.41666,633564,-0.058596,0.044557
global-analysis-forecast-phy-001-024_1650864290144.nc,13313,B,2022-04-11T12:00:00,98.5,1.75,0,1.54138,1.75,98.5,633564,-0.068361,0.040895
global-analysis-forecast-phy-001-024_1650864290144.nc,13314,B,2022-04-11T12:00:00,98.58334,1.75,0,1.54138,1.75,98.58334,633564,-0.072634,0.03235
global-analysis-forecast-phy-001-024_1650864290144.nc,13315,B,2022-04-11T12:00:00,98.66666,1.75,0,1.54138,1.75,98.66666,633564,-0.071413,0.029298
global-analysis-forecast-phy-001-024_1650864290144.nc,13316,B,2022-04-11T12:00:00,98.75,1.75,0,1.54138,1.75,98.75,633564,-0.06592,0.029908
global-analysis-forecast-phy-001-024_1650864290144.nc,13321,B,2022-04-11T12:00:00,97.5,1.83333,0,1.54138,1.83333,97.5,633564,-0.088504,-0.184332
global-analysis-forecast-phy-001-024_1650864290144.nc,13322,B,2022-04-11T12:00:00,97.58334,1.83333,0,1.54138,1.83333,97.58334,633564,-0.059816,-0.157476
global-analysis-forecast-phy-001-024_1650864290144.nc,13323,B,2022-04-11T12:00:00,97.66666,1.83333,0,1.54138,1.83333,97.66666,633564,-0.03296,-0.121464
global-analysis-forecast-phy-001-024_1650864290144.nc,13324,B,2022-04-11T12:00:00,97.75,1.83333,0,1.54138,1.83333,97.75,633564,-0.006104,-0.08301
global-analysis-forecast-phy-001-024_1650864290144.nc,13325,B,2022-04-11T12:00:00,97.83334,1.83333,0,1.54138,1.83333,97.83334,633564,0.009766,-0.054323
global-analysis-forecast-phy-001-024_1650864290144.nc,13326,B,2022-04-11T12:00:00,97.91666,1.83333,0,1.54138,1.83333,97.91666,633564,0.009766,-0.031739
global-analysis-forecast-phy-001-024_1650864290144.nc,13327,B,2022-04-11T12:00:00,98.0,1.83333,0,1.54138,1.83333,98.0,633564,-0.001221,-0.012207
global-analysis-forecast-phy-001-024_1650864290144.nc,13328,B,2022-04-11T12:00:00,98.08334,1.83333,0,1.54138,1.83333,98.08334,633564,-0.017701,0.0
global-analysis-forecast-phy-001-024_1650864290144.nc,13329,B,2022-04-11T12:00:00,98.16666,1.83333,0,1.54138,1.83333,98.16666,633564,-0.037843,0.014649
global-analysis-forecast-phy-001-024_1650864290144.nc,13330,B,2022-04-11T12:00:00,98.25,1.83333,0,1.54138,1.83333,98.25,633564,-0.061037,0.031129
global-analysis-forecast-phy-001-024_1650864290144.nc,13331,B,2022-04-11T12:00:00,98.33334,1.83333,0,1.54138,1.83333,98.33334,633564,-0.078738,0.043947
global-analysis-forecast-phy-001-024_1650864290144.nc,13332,B,2022-04-11T12:00:00,98.41666,1.83333,0,1.54138,1.83333,98.41666,633564,-0.08179,0.05005
global-analysis-forecast-phy-001-024_1650864290144.nc,13333,B,2022-04-11T12:00:00,98.5,1.83333,0,1.54138,1.83333,98.5,633564,-0.076296,0.045167
global-analysis-forecast-phy-001-024_1650864290144.nc,13334,B,2022-04-11T12:00:00,98.58334,1.83333,0,1.54138,1.83333,98.58334,633564,-0.073244,0.039674
global-analysis-forecast-phy-001-024_1650864290144.nc,13341,B,2022-04-11T12:00:00,97.5,1.91667,0,1.54138,1.91667,97.5,633564,-0.088504,-0.21424
global-analysis-forecast-phy-001-024_1650864290144.nc,13342,B,2022-04-11T12:00:00,97.58334,1.91667,0,1.54138,1.91667,97.58334,633564,-0.062258,-0.167852
global-analysis-forecast-phy-001-024_1650864290144.nc,13343,B,2022-04-11T12:00:00,97.66666,1.91667,0,1.54138,1.91667,97.66666,633564,-0.046388,-0.122074
global-analysis-forecast-phy-001-024_1650864290144.nc,13344,B,2022-04-11T12:00:00,97.75,1.91667,0,1.54138,1.91667,97.75,633564,-0.028687,-0.079958
global-analysis-forecast-phy-001-024_1650864290144.nc,13345,B,2022-04-11T12:00:00,97.83334,1.91667,0,1.54138,1.91667,97.83334,633564,-0.018311,-0.04883
global-analysis-forecast-phy-001-024_1650864290144.nc,13346,B,2022-04-11T12:00:00,97.91666,1.91667,0,1.54138,1.91667,97.91666,633564,-0.020753,-0.021363
global-analysis-forecast-phy-001-024_1650864290144.nc,13347,B,2022-04-11T12:00:00,98.0,1.91667,0,1.54138,1.91667,98.0,633564,-0.03357,0.003052
global-analysis-forecast-phy-001-024_1650864290144.nc,13348,B,2022-04-11T12:00:00,98.08334,1.91667,0,1.54138,1.91667,98.08334,633564,-0.055544,0.018311
global-analysis-forecast-phy-001-024_1650864290144.nc,13349,B,2022-04-11T12:00:00,98.16666,1.91667,0,1.54138,1.91667,98.16666,633564,-0.083621,0.03296
global-analysis-forecast-phy-001-024_1650864290144.nc,13350,B,2022-04-11T12:00:00,98.25,1.91667,0,1.54138,1.91667,98.25,633564,-0.106815,0.042726
global-analysis-forecast-phy-001-024_1650864290144.nc,13351,B,2022-04-11T12:00:00,98.33334,1.91667,0,1.54138,1.91667,98.33334,633564,-0.106204,0.046388
global-analysis-forecast-phy-001-024_1650864290144.nc,13352,B,2022-04-11T12:00:00,98.41666,1.91667,0,1.54138,1.91667,98.41666,633564,-0.092166,0.051271
global-analysis-forecast-phy-001-024_1650864290144.nc,13353,B,2022-04-11T12:00:00,98.5,1.91667,0,1.54138,1.91667,98.5,633564,-0.08301,0.05005
global-analysis-forecast-phy-001-024_1650864290144.nc,13361,B,2022-04-11T12:00:00,97.5,2.0,0,1.54138,2.0,97.5,633564,-0.079348,-0.223395
global-analysis-forecast-phy-001-024_1650864290144.nc,13362,B,2022-04-11T12:00:00,97.58334,2.0,0,1.54138,2.0,97.58334,633564,-0.064699,-0.159917
global-analysis-forecast-phy-001-024_1650864290144.nc,13363,B,2022-04-11T12:00:00,97.66666,2.0,0,1.54138,2.0,97.66666,633564,-0.061037,-0.112918
global-analysis-forecast-phy-001-024_1650864290144.nc,13364,B,2022-04-11T12:00:00,97.75,2.0,0,1.54138,2.0,97.75,633564,-0.051271,-0.072634
global-analysis-forecast-phy-001-024_1650864290144.nc,13365,B,2022-04-11T12:00:00,97.83334,2.0,0,1.54138,2.0,97.83334,633564,-0.046388,-0.042726
global-analysis-forecast-phy-001-024_1650864290144.nc,13366,B,2022-04-11T12:00:00,97.91666,2.0,0,1.54138,2.0,97.91666,633564,-0.051271,-0.01587
global-analysis-forecast-phy-001-024_1650864290144.nc,13367,B,2022-04-11T12:00:00,98.0,2.0,0,1.54138,2.0,98.0,633564,-0.064699,0.008545
global-analysis-forecast-phy-001-024_1650864290144.nc,13368,B,2022-04-11T12:00:00,98.08334,2.0,0,1.54138,2.0,98.08334,633564,-0.086062,0.020142
global-analysis-forecast-phy-001-024_1650864290144.nc,13369,B,2022-04-11T12:00:00,98.16666,2.0,0,1.54138,2.0,98.16666,633564,-0.112308,0.036622
global-analysis-forecast-phy-001-024_1650864290144.nc,13370,B,2022-04-11T12:00:00,98.25,2.0,0,1.54138,2.0,98.25,633564,-0.13184,0.042116
global-analysis-forecast-phy-001-024_1650864290144.nc,13371,B,2022-04-11T12:00:00,98.33334,2.0,0,1.54138,2.0,98.33334,633564,-0.126957,0.045167
global-analysis-forecast-phy-001-024_1650864290144.nc,13372,B,2022-04-11T12:00:00,98.41666,2.0,0,1.54138,2.0,98.41666,633564,-0.106815,0.04944
global-analysis-forecast-phy-001-024_1650864290144.nc,13381,B,2022-04-11T12:00:00,97.5,2.08333,0,1.54138,2.08333,97.5,633564,-0.048219,-0.205084
global-analysis-forecast-phy-001-024_1650864290144.nc,13382,B,2022-04-11T12:00:00,97.58334,2.08333,0,1.54138,2.08333,97.58334,633564,-0.070193,-0.136113
global-analysis-forecast-phy-001-024_1650864290144.nc,13383,B,2022-04-11T12:00:00,97.66666,2.08333,0,1.54138,2.08333,97.66666,633564,-0.073244,-0.097049
global-analysis-forecast-phy-001-024_1650864290144.nc,13384,B,2022-04-11T12:00:00,97.75,2.08333,0,1.54138,2.08333,97.75,633564,-0.06592,-0.064089
global-analysis-forecast-phy-001-024_1650864290144.nc,13385,B,2022-04-11T12:00:00,97.83334,2.08333,0,1.54138,2.08333,97.83334,633564,-0.06531,-0.040284
global-analysis-forecast-phy-001-024_1650864290144.nc,13386,B,2022-04-11T12:00:00,97.91666,2.08333,0,1.54138,2.08333,97.91666,633564,-0.073244,-0.017701
global-analysis-forecast-phy-001-024_1650864290144.nc,13387,B,2022-04-11T12:00:00,98.0,2.08333,0,1.54138,2.08333,98.0,633564,-0.086062,0.003662
