Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],zos [m]
global-analysis-forecast-phy-001-024_1650864402975.nc,4888,B,2022-04-12T12:00:00,98.08334,1.66667,0,1.66667,98.08334,633588,0.549028
global-analysis-forecast-phy-001-024_1650864402975.nc,4889,B,2022-04-12T12:00:00,98.16666,1.66667,0,1.66667,98.16666,633588,0.549333
global-analysis-forecast-phy-001-024_1650864402975.nc,4890,B,2022-04-12T12:00:00,98.25,1.66667,0,1.66667,98.25,633588,0.549638
global-analysis-forecast-phy-001-024_1650864402975.nc,4891,B,2022-04-12T12:00:00,98.33334,1.66667,0,1.66667,98.33334,633588,0.550554
global-analysis-forecast-phy-001-024_1650864402975.nc,4892,B,2022-04-12T12:00:00,98.41666,1.66667,0,1.66667,98.41666,633588,0.55208
global-analysis-forecast-phy-001-024_1650864402975.nc,4893,B,2022-04-12T12:00:00,98.5,1.66667,0,1.66667,98.5,633588,0.553301
global-analysis-forecast-phy-001-024_1650864402975.nc,4894,B,2022-04-12T12:00:00,98.58334,1.66667,0,1.66667,98.58334,633588,0.554827
global-analysis-forecast-phy-001-024_1650864402975.nc,4895,B,2022-04-12T12:00:00,98.66666,1.66667,0,1.66667,98.66666,633588,0.555437
global-analysis-forecast-phy-001-024_1650864402975.nc,4896,B,2022-04-12T12:00:00,98.75,1.66667,0,1.66667,98.75,633588,0.555742
global-analysis-forecast-phy-001-024_1650864402975.nc,4901,B,2022-04-12T12:00:00,97.5,1.75,0,1.75,97.5,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,4902,B,2022-04-12T12:00:00,97.58334,1.75,0,1.75,97.58334,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,4903,B,2022-04-12T12:00:00,97.66666,1.75,0,1.75,97.66666,633588,0.545976
global-analysis-forecast-phy-001-024_1650864402975.nc,4904,B,2022-04-12T12:00:00,97.75,1.75,0,1.75,97.75,633588,0.546281
global-analysis-forecast-phy-001-024_1650864402975.nc,4905,B,2022-04-12T12:00:00,97.83334,1.75,0,1.75,97.83334,633588,0.546892
global-analysis-forecast-phy-001-024_1650864402975.nc,4906,B,2022-04-12T12:00:00,97.91666,1.75,0,1.75,97.91666,633588,0.547807
global-analysis-forecast-phy-001-024_1650864402975.nc,4907,B,2022-04-12T12:00:00,98.0,1.75,0,1.75,98.0,633588,0.548418
global-analysis-forecast-phy-001-024_1650864402975.nc,4908,B,2022-04-12T12:00:00,98.08334,1.75,0,1.75,98.08334,633588,0.548418
global-analysis-forecast-phy-001-024_1650864402975.nc,4909,B,2022-04-12T12:00:00,98.16666,1.75,0,1.75,98.16666,633588,0.548723
global-analysis-forecast-phy-001-024_1650864402975.nc,4910,B,2022-04-12T12:00:00,98.25,1.75,0,1.75,98.25,633588,0.549333
global-analysis-forecast-phy-001-024_1650864402975.nc,4911,B,2022-04-12T12:00:00,98.33334,1.75,0,1.75,98.33334,633588,0.550554
global-analysis-forecast-phy-001-024_1650864402975.nc,4912,B,2022-04-12T12:00:00,98.41666,1.75,0,1.75,98.41666,633588,0.551775
global-analysis-forecast-phy-001-024_1650864402975.nc,4913,B,2022-04-12T12:00:00,98.5,1.75,0,1.75,98.5,633588,0.552995
global-analysis-forecast-phy-001-024_1650864402975.nc,4914,B,2022-04-12T12:00:00,98.58334,1.75,0,1.75,98.58334,633588,0.554216
global-analysis-forecast-phy-001-024_1650864402975.nc,4915,B,2022-04-12T12:00:00,98.66666,1.75,0,1.75,98.66666,633588,0.555132
global-analysis-forecast-phy-001-024_1650864402975.nc,4916,B,2022-04-12T12:00:00,98.75,1.75,0,1.75,98.75,633588,0.556047
global-analysis-forecast-phy-001-024_1650864402975.nc,4921,B,2022-04-12T12:00:00,97.5,1.83333,0,1.83333,97.5,633588,0.544755
global-analysis-forecast-phy-001-024_1650864402975.nc,4922,B,2022-04-12T12:00:00,97.58334,1.83333,0,1.83333,97.58334,633588,0.545061
global-analysis-forecast-phy-001-024_1650864402975.nc,4923,B,2022-04-12T12:00:00,97.66666,1.83333,0,1.83333,97.66666,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,4924,B,2022-04-12T12:00:00,97.75,1.83333,0,1.83333,97.75,633588,0.545976
global-analysis-forecast-phy-001-024_1650864402975.nc,4925,B,2022-04-12T12:00:00,97.83334,1.83333,0,1.83333,97.83334,633588,0.546587
global-analysis-forecast-phy-001-024_1650864402975.nc,4926,B,2022-04-12T12:00:00,97.91666,1.83333,0,1.83333,97.91666,633588,0.547197
global-analysis-forecast-phy-001-024_1650864402975.nc,4927,B,2022-04-12T12:00:00,98.0,1.83333,0,1.83333,98.0,633588,0.547807
global-analysis-forecast-phy-001-024_1650864402975.nc,4928,B,2022-04-12T12:00:00,98.08334,1.83333,0,1.83333,98.08334,633588,0.548418
global-analysis-forecast-phy-001-024_1650864402975.nc,4929,B,2022-04-12T12:00:00,98.16666,1.83333,0,1.83333,98.16666,633588,0.548723
global-analysis-forecast-phy-001-024_1650864402975.nc,4930,B,2022-04-12T12:00:00,98.25,1.83333,0,1.83333,98.25,633588,0.549638
global-analysis-forecast-phy-001-024_1650864402975.nc,4931,B,2022-04-12T12:00:00,98.33334,1.83333,0,1.83333,98.33334,633588,0.550859
global-analysis-forecast-phy-001-024_1650864402975.nc,4932,B,2022-04-12T12:00:00,98.41666,1.83333,0,1.83333,98.41666,633588,0.55208
global-analysis-forecast-phy-001-024_1650864402975.nc,4933,B,2022-04-12T12:00:00,98.5,1.83333,0,1.83333,98.5,633588,0.553606
global-analysis-forecast-phy-001-024_1650864402975.nc,4934,B,2022-04-12T12:00:00,98.58334,1.83333,0,1.83333,98.58334,633588,0.555437
global-analysis-forecast-phy-001-024_1650864402975.nc,4941,B,2022-04-12T12:00:00,97.5,1.91667,0,1.91667,97.5,633588,0.544145
global-analysis-forecast-phy-001-024_1650864402975.nc,4942,B,2022-04-12T12:00:00,97.58334,1.91667,0,1.91667,97.58334,633588,0.54445
global-analysis-forecast-phy-001-024_1650864402975.nc,4943,B,2022-04-12T12:00:00,97.66666,1.91667,0,1.91667,97.66666,633588,0.545061
global-analysis-forecast-phy-001-024_1650864402975.nc,4944,B,2022-04-12T12:00:00,97.75,1.91667,0,1.91667,97.75,633588,0.545671
global-analysis-forecast-phy-001-024_1650864402975.nc,4945,B,2022-04-12T12:00:00,97.83334,1.91667,0,1.91667,97.83334,633588,0.546281
global-analysis-forecast-phy-001-024_1650864402975.nc,4946,B,2022-04-12T12:00:00,97.91666,1.91667,0,1.91667,97.91666,633588,0.547197
global-analysis-forecast-phy-001-024_1650864402975.nc,4947,B,2022-04-12T12:00:00,98.0,1.91667,0,1.91667,98.0,633588,0.547807
global-analysis-forecast-phy-001-024_1650864402975.nc,4948,B,2022-04-12T12:00:00,98.08334,1.91667,0,1.91667,98.08334,633588,0.548418
global-analysis-forecast-phy-001-024_1650864402975.nc,4949,B,2022-04-12T12:00:00,98.16666,1.91667,0,1.91667,98.16666,633588,0.549333
global-analysis-forecast-phy-001-024_1650864402975.nc,4950,B,2022-04-12T12:00:00,98.25,1.91667,0,1.91667,98.25,633588,0.549944
global-analysis-forecast-phy-001-024_1650864402975.nc,4951,B,2022-04-12T12:00:00,98.33334,1.91667,0,1.91667,98.33334,633588,0.551164
global-analysis-forecast-phy-001-024_1650864402975.nc,4952,B,2022-04-12T12:00:00,98.41666,1.91667,0,1.91667,98.41666,633588,0.55269
global-analysis-forecast-phy-001-024_1650864402975.nc,4953,B,2022-04-12T12:00:00,98.5,1.91667,0,1.91667,98.5,633588,0.554521
global-analysis-forecast-phy-001-024_1650864402975.nc,4961,B,2022-04-12T12:00:00,97.5,2.0,0,2.0,97.5,633588,0.54384
global-analysis-forecast-phy-001-024_1650864402975.nc,4962,B,2022-04-12T12:00:00,97.58334,2.0,0,2.0,97.58334,633588,0.54445
global-analysis-forecast-phy-001-024_1650864402975.nc,4963,B,2022-04-12T12:00:00,97.66666,2.0,0,2.0,97.66666,633588,0.544755
global-analysis-forecast-phy-001-024_1650864402975.nc,4964,B,2022-04-12T12:00:00,97.75,2.0,0,2.0,97.75,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,4965,B,2022-04-12T12:00:00,97.83334,2.0,0,2.0,97.83334,633588,0.546281
global-analysis-forecast-phy-001-024_1650864402975.nc,4966,B,2022-04-12T12:00:00,97.91666,2.0,0,2.0,97.91666,633588,0.547197
global-analysis-forecast-phy-001-024_1650864402975.nc,4967,B,2022-04-12T12:00:00,98.0,2.0,0,2.0,98.0,633588,0.548112
global-analysis-forecast-phy-001-024_1650864402975.nc,4968,B,2022-04-12T12:00:00,98.08334,2.0,0,2.0,98.08334,633588,0.549028
global-analysis-forecast-phy-001-024_1650864402975.nc,4969,B,2022-04-12T12:00:00,98.16666,2.0,0,2.0,98.16666,633588,0.549638
global-analysis-forecast-phy-001-024_1650864402975.nc,4970,B,2022-04-12T12:00:00,98.25,2.0,0,2.0,98.25,633588,0.550554
global-analysis-forecast-phy-001-024_1650864402975.nc,4971,B,2022-04-12T12:00:00,98.33334,2.0,0,2.0,98.33334,633588,0.552385
global-analysis-forecast-phy-001-024_1650864402975.nc,4972,B,2022-04-12T12:00:00,98.41666,2.0,0,2.0,98.41666,633588,0.553301
global-analysis-forecast-phy-001-024_1650864402975.nc,4981,B,2022-04-12T12:00:00,97.5,2.08333,0,2.08333,97.5,633588,0.544145
global-analysis-forecast-phy-001-024_1650864402975.nc,4982,B,2022-04-12T12:00:00,97.58334,2.08333,0,2.08333,97.58334,633588,0.54445
global-analysis-forecast-phy-001-024_1650864402975.nc,4983,B,2022-04-12T12:00:00,97.66666,2.08333,0,2.08333,97.66666,633588,0.544755
global-analysis-forecast-phy-001-024_1650864402975.nc,4984,B,2022-04-12T12:00:00,97.75,2.08333,0,2.08333,97.75,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,4985,B,2022-04-12T12:00:00,97.83334,2.08333,0,2.08333,97.83334,633588,0.546281
global-analysis-forecast-phy-001-024_1650864402975.nc,4986,B,2022-04-12T12:00:00,97.91666,2.08333,0,2.08333,97.91666,633588,0.547502
global-analysis-forecast-phy-001-024_1650864402975.nc,4987,B,2022-04-12T12:00:00,98.0,2.08333,0,2.08333,98.0,633588,0.548112
global-analysis-forecast-phy-001-024_1650864402975.nc,4988,B,2022-04-12T12:00:00,98.08334,2.08333,0,2.08333,98.08334,633588,0.549028
global-analysis-forecast-phy-001-024_1650864402975.nc,4989,B,2022-04-12T12:00:00,98.16666,2.08333,0,2.08333,98.16666,633588,0.550249
global-analysis-forecast-phy-001-024_1650864402975.nc,4990,B,2022-04-12T12:00:00,98.25,2.08333,0,2.08333,98.25,633588,0.551469
global-analysis-forecast-phy-001-024_1650864402975.nc,5001,B,2022-04-12T12:00:00,97.5,2.16667,0,2.16667,97.5,633588,0.544145
global-analysis-forecast-phy-001-024_1650864402975.nc,5002,B,2022-04-12T12:00:00,97.58334,2.16667,0,2.16667,97.58334,633588,0.544145
global-analysis-forecast-phy-001-024_1650864402975.nc,5003,B,2022-04-12T12:00:00,97.66666,2.16667,0,2.16667,97.66666,633588,0.54445
global-analysis-forecast-phy-001-024_1650864402975.nc,5004,B,2022-04-12T12:00:00,97.75,2.16667,0,2.16667,97.75,633588,0.545366
global-analysis-forecast-phy-001-024_1650864402975.nc,5005,B,2022-04-12T12:00:00,97.83334,2.16667,0,2.16667,97.83334,633588,0.546281
global-analysis-forecast-phy-001-024_1650864402975.nc,5006,B,2022-04-12T12:00:00,97.91666,2.16667,0,2.16667,97.91666,633588,0.547197
global-analysis-forecast-phy-001-024_1650864402975.nc,5007,B,2022-04-12T12:00:00,98.0,2.16667,0,2.16667,98.0,633588,0.548418
global-analysis-forecast-phy-001-024_1650864402975.nc,5008,B,2022-04-12T12:00:00,98.08334,2.16667,0,2.16667,98.08334,633588,0.549638
global-analysis-forecast-phy-001-024_1650864402975.nc,5009,B,2022-04-12T12:00:00,98.16666,2.16667,0,2.16667,98.16666,633588,0.550554
global-analysis-forecast-phy-001-024_1650864402975.nc,5021,B,2022-04-12T12:00:00,97.5,2.25,0,2.25,97.5,633588,0.54384
global-analysis-forecast-phy-001-024_1650864402975.nc,5022,B,2022-04-12T12:00:00,97.58334,2.25,0,2.25,97.58334,633588,0.54384
global-analysis-forecast-phy-001-024_1650864402975.nc,5023,B,2022-04-12T12:00:00,97.66666,2.25,0,2.25,97.66666,633588,0.54445
global-analysis-forecast-phy-001-024_1650864402975.nc,5024,B,2022-04-12T12:00:00,97.75,2.25,0,2.25,97.75,633588,0.546587
global-analysis-forecast-phy-001-024_1650864402975.nc,5025,B,2022-04-12T12:00:00,97.83334,2.25,0,2.25,97.83334,633588,0.547502
global-analysis-forecast-phy-001-024_1650864402975.nc,5026,B,2022-04-12T12:00:00,97.91666,2.25,0,2.25,97.91666,633588,0.548723
global-analysis-forecast-phy-001-024_1650864402975.nc,5027,B,2022-04-12T12:00:00,98.0,2.25,0,2.25,98.0,633588,0.549638
global-analysis-forecast-phy-001-024_1650864402975.nc,5041,B,2022-04-13T12:00:00,97.5,0.58333,0,0.58333,97.5,633612,0.576189
global-analysis-forecast-phy-001-024_1650864402975.nc,5042,B,2022-04-13T12:00:00,97.58334,0.58333,0,0.58333,97.58334,633612,0.5768
global-analysis-forecast-phy-001-024_1650864402975.nc,5043,B,2022-04-13T12:00:00,97.66666,0.58333,0,0.58333,97.66666,633612,0.577105
global-analysis-forecast-phy-001-024_1650864402975.nc,5046,B,2022-04-13T12:00:00,97.91666,0.58333,0,0.58333,97.91666,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5047,B,2022-04-13T12:00:00,98.0,0.58333,0,0.58333,98.0,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5048,B,2022-04-13T12:00:00,98.08334,0.58333,0,0.58333,98.08334,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5049,B,2022-04-13T12:00:00,98.16666,0.58333,0,0.58333,98.16666,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5050,B,2022-04-13T12:00:00,98.25,0.58333,0,0.58333,98.25,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5051,B,2022-04-13T12:00:00,98.33334,0.58333,0,0.58333,98.33334,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5052,B,2022-04-13T12:00:00,98.41666,0.58333,0,0.58333,98.41666,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5053,B,2022-04-13T12:00:00,98.5,0.58333,0,0.58333,98.5,633612,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,5054,B,2022-04-13T12:00:00,98.58334,0.58333,0,0.58333,98.58334,633612,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,5055,B,2022-04-13T12:00:00,98.66666,0.58333,0,0.58333,98.66666,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5056,B,2022-04-13T12:00:00,98.75,0.58333,0,0.58333,98.75,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5057,B,2022-04-13T12:00:00,98.83334,0.58333,0,0.58333,98.83334,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5058,B,2022-04-13T12:00:00,98.91666,0.58333,0,0.58333,98.91666,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5059,B,2022-04-13T12:00:00,99.0,0.58333,0,0.58333,99.0,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5060,B,2022-04-13T12:00:00,99.08334,0.58333,0,0.58333,99.08334,633612,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,5061,B,2022-04-13T12:00:00,97.5,0.66667,0,0.66667,97.5,633612,0.5768
global-analysis-forecast-phy-001-024_1650864402975.nc,5062,B,2022-04-13T12:00:00,97.58334,0.66667,0,0.66667,97.58334,633612,0.57741
global-analysis-forecast-phy-001-024_1650864402975.nc,5063,B,2022-04-13T12:00:00,97.66666,0.66667,0,0.66667,97.66666,633612,0.578326
global-analysis-forecast-phy-001-024_1650864402975.nc,5066,B,2022-04-13T12:00:00,97.91666,0.66667,0,0.66667,97.91666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5067,B,2022-04-13T12:00:00,98.0,0.66667,0,0.66667,98.0,633612,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,5068,B,2022-04-13T12:00:00,98.08334,0.66667,0,0.66667,98.08334,633612,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,5069,B,2022-04-13T12:00:00,98.16666,0.66667,0,0.66667,98.16666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5070,B,2022-04-13T12:00:00,98.25,0.66667,0,0.66667,98.25,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5071,B,2022-04-13T12:00:00,98.33334,0.66667,0,0.66667,98.33334,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5072,B,2022-04-13T12:00:00,98.41666,0.66667,0,0.66667,98.41666,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5073,B,2022-04-13T12:00:00,98.5,0.66667,0,0.66667,98.5,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5074,B,2022-04-13T12:00:00,98.58334,0.66667,0,0.66667,98.58334,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5075,B,2022-04-13T12:00:00,98.66666,0.66667,0,0.66667,98.66666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5076,B,2022-04-13T12:00:00,98.75,0.66667,0,0.66667,98.75,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5077,B,2022-04-13T12:00:00,98.83334,0.66667,0,0.66667,98.83334,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5078,B,2022-04-13T12:00:00,98.91666,0.66667,0,0.66667,98.91666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5079,B,2022-04-13T12:00:00,99.0,0.66667,0,0.66667,99.0,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5081,B,2022-04-13T12:00:00,97.5,0.75,0,0.75,97.5,633612,0.577105
global-analysis-forecast-phy-001-024_1650864402975.nc,5082,B,2022-04-13T12:00:00,97.58334,0.75,0,0.75,97.58334,633612,0.577715
global-analysis-forecast-phy-001-024_1650864402975.nc,5086,B,2022-04-13T12:00:00,97.91666,0.75,0,0.75,97.91666,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5087,B,2022-04-13T12:00:00,98.0,0.75,0,0.75,98.0,633612,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,5088,B,2022-04-13T12:00:00,98.08334,0.75,0,0.75,98.08334,633612,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,5089,B,2022-04-13T12:00:00,98.16666,0.75,0,0.75,98.16666,633612,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,5090,B,2022-04-13T12:00:00,98.25,0.75,0,0.75,98.25,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5091,B,2022-04-13T12:00:00,98.33334,0.75,0,0.75,98.33334,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5092,B,2022-04-13T12:00:00,98.41666,0.75,0,0.75,98.41666,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5093,B,2022-04-13T12:00:00,98.5,0.75,0,0.75,98.5,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5094,B,2022-04-13T12:00:00,98.58334,0.75,0,0.75,98.58334,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5095,B,2022-04-13T12:00:00,98.66666,0.75,0,0.75,98.66666,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5096,B,2022-04-13T12:00:00,98.75,0.75,0,0.75,98.75,633612,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,5097,B,2022-04-13T12:00:00,98.83334,0.75,0,0.75,98.83334,633612,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,5098,B,2022-04-13T12:00:00,98.91666,0.75,0,0.75,98.91666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5099,B,2022-04-13T12:00:00,99.0,0.75,0,0.75,99.0,633612,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,5101,B,2022-04-13T12:00:00,97.5,0.83333,0,0.83333,97.5,633612,0.578326
global-analysis-forecast-phy-001-024_1650864402975.nc,5102,B,2022-04-13T12:00:00,97.58334,0.83333,0,0.83333,97.58334,633612,0.578936
global-analysis-forecast-phy-001-024_1650864402975.nc,5106,B,2022-04-13T12:00:00,97.91666,0.83333,0,0.83333,97.91666,633612,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,5107,B,2022-04-13T12:00:00,98.0,0.83333,0,0.83333,98.0,633612,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,5108,B,2022-04-13T12:00:00,98.08334,0.83333,0,0.83333,98.08334,633612,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,5109,B,2022-04-13T12:00:00,98.16666,0.83333,0,0.83333,98.16666,633612,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,5110,B,2022-04-13T12:00:00,98.25,0.83333,0,0.83333,98.25,633612,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,5111,B,2022-04-13T12:00:00,98.33334,0.83333,0,0.83333,98.33334,633612,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,5112,B,2022-04-13T12:00:00,98.41666,0.83333,0,0.83333,98.41666,633612,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,5113,B,2022-04-13T12:00:00,98.5,0.83333,0,0.83333,98.5,633612,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,5114,B,2022-04-13T12:00:00,98.58334,0.83333,0,0.83333,98.58334,633612,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,5115,B,2022-04-13T12:00:00,98.66666,0.83333,0,0.83333,98.66666,633612,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,5116,B,2022-04-13T12:00:00,98.75,0.83333,0,0.83333,98.75,633612,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,5117,B,2022-04-13T12:00:00,98.83334,0.83333,0,0.83333,98.83334,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5118,B,2022-04-13T12:00:00,98.91666,0.83333,0,0.83333,98.91666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5119,B,2022-04-13T12:00:00,99.0,0.83333,0,0.83333,99.0,633612,0.574969
global-analysis-forecast-phy-001-024_1650864402975.nc,5126,B,2022-04-13T12:00:00,97.91666,0.91667,0,0.91667,97.91666,633612,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,5127,B,2022-04-13T12:00:00,98.0,0.91667,0,0.91667,98.0,633612,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,5128,B,2022-04-13T12:00:00,98.08334,0.91667,0,0.91667,98.08334,633612,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,5129,B,2022-04-13T12:00:00,98.16666,0.91667,0,0.91667,98.16666,633612,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,5130,B,2022-04-13T12:00:00,98.25,0.91667,0,0.91667,98.25,633612,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,5131,B,2022-04-13T12:00:00,98.33334,0.91667,0,0.91667,98.33334,633612,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,5132,B,2022-04-13T12:00:00,98.41666,0.91667,0,0.91667,98.41666,633612,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,5133,B,2022-04-13T12:00:00,98.5,0.91667,0,0.91667,98.5,633612,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,5134,B,2022-04-13T12:00:00,98.58334,0.91667,0,0.91667,98.58334,633612,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,5135,B,2022-04-13T12:00:00,98.66666,0.91667,0,0.91667,98.66666,633612,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,5136,B,2022-04-13T12:00:00,98.75,0.91667,0,0.91667,98.75,633612,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,5137,B,2022-04-13T12:00:00,98.83334,0.91667,0,0.91667,98.83334,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5138,B,2022-04-13T12:00:00,98.91666,0.91667,0,0.91667,98.91666,633612,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,5146,B,2022-04-13T12:00:00,97.91666,1.0,0,1.0,97.91666,633612,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,5147,B,2022-04-13T12:00:00,98.0,1.0,0,1.0,98.0,633612,0.568255
global-analysis-forecast-phy-001-024_1650864402975.nc,5148,B,2022-04-13T12:00:00,98.08334,1.0,0,1.0,98.08334,633612,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,5149,B,2022-04-13T12:00:00,98.16666,1.0,0,1.0,98.16666,633612,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,5150,B,2022-04-13T12:00:00,98.25,1.0,0,1.0,98.25,633612,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,5151,B,2022-04-13T12:00:00,98.33334,1.0,0,1.0,98.33334,633612,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,5152,B,2022-04-13T12:00:00,98.41666,1.0,0,1.0,98.41666,633612,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,5153,B,2022-04-13T12:00:00,98.5,1.0,0,1.0,98.5,633612,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,5154,B,2022-04-13T12:00:00,98.58334,1.0,0,1.0,98.58334,633612,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,5155,B,2022-04-13T12:00:00,98.66666,1.0,0,1.0,98.66666,633612,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,5156,B,2022-04-13T12:00:00,98.75,1.0,0,1.0,98.75,633612,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,5157,B,2022-04-13T12:00:00,98.83334,1.0,0,1.0,98.83334,633612,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,5158,B,2022-04-13T12:00:00,98.91666,1.0,0,1.0,98.91666,633612,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,5166,B,2022-04-13T12:00:00,97.91666,1.08333,0,1.08333,97.91666,633612,0.566729
global-analysis-forecast-phy-001-024_1650864402975.nc,5167,B,2022-04-13T12:00:00,98.0,1.08333,0,1.08333,98.0,633612,0.567339
global-analysis-forecast-phy-001-024_1650864402975.nc,5168,B,2022-04-13T12:00:00,98.08334,1.08333,0,1.08333,98.08334,633612,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,5169,B,2022-04-13T12:00:00,98.16666,1.08333,0,1.08333,98.16666,633612,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,5170,B,2022-04-13T12:00:00,98.25,1.08333,0,1.08333,98.25,633612,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,5171,B,2022-04-13T12:00:00,98.33334,1.08333,0,1.08333,98.33334,633612,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,5172,B,2022-04-13T12:00:00,98.41666,1.08333,0,1.08333,98.41666,633612,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,5173,B,2022-04-13T12:00:00,98.5,1.08333,0,1.08333,98.5,633612,0.569781
